UserID,No_of_days_Visited_7_Days,No_Of_Products_Viewed_15_Days,User_Vintage,Most_Viewed_product_15_Days,Most_Active_OS,Recently_Viewed_Product,Pageloads_last_7_days,Clicks_last_7_days
U121477,0,1,1251,PR100070,WINDOWS,PR100070,0,0
U125838,0,1,166,PR100102,ANDROID,PR100102,0,0
U128125,0,1,115,PR100829,ANDROID,PR100829,0,0
U109522,2,8,419,PR100054,WINDOWS,PR100390,1,23
U109401,1,0,126,Product101,WINDOWS,Product101,1,0
U104079,1,2,305,PR100341,WINDOWS,PR100274,0,0
U108702,2,10,121,PR104926,WINDOWS,PR100426,12,40
U100609,0,2,559,PR100096,WINDOWS,PR100263,0,0
U106180,1,1,68,PR100073,ANDROID,PR100073,2,9
U109254,1,2,45,PR100298,MAC OS X,PR100693,2,36
U121913,0,1,60,PR100036,WINDOWS,PR100036,0,0
U108832,1,3,819,PR100232,WINDOWS,PR100477,3,7
U117499,1,7,68,PR100017,ANDROID,PR100017,5,8
U134542,0,0,892,Product101,WINDOWS,PR100997,0,0
U116151,1,1,444,PR100743,ANDROID,PR100743,1,2
U105169,1,1,48,PR100609,WINDOWS,PR100609,2,38
U108223,3,4,413,PR100366,WINDOWS,PR100366,4,11
U110150,1,4,1240,PR100970,MAC OS X,PR100970,1,10
U107041,3,7,249,PR100470,ANDROID,PR100025,7,0
U114599,1,5,207,PR100915,WINDOWS,PR101249,3,0
U113612,2,5,351,PR100390,MAC OS X,PR100417,5,12
U131542,0,0,616,Product101,ANDROID,PR100070,0,0
U103222,1,2,674,PR102032,WINDOWS,PR102032,0,1
U110693,4,3,1870,PR100166,WINDOWS,PR100166,9,0
U116801,0,1,1531,PR100357,WINDOWS,PR100357,0,0
U123781,0,5,377,PR100166,WINDOWS,PR100102,0,0
U132901,0,0,132,Product101,WINDOWS,PR100237,0,0
U124232,0,2,81,PR100156,WINDOWS,PR100156,0,0
U122065,0,1,1301,PR100145,WINDOWS,PR100145,0,0
U115486,1,2,246,PR100145,ANDROID,PR100017,3,3
U131408,0,0,1518,Product101,MAC OS X,PR100101,0,0
U104816,3,16,53,PR100072,WINDOWS,PR100180,21,28
U101942,3,8,663,PR100287,WINDOWS,PR100551,14,18
U109495,2,8,1215,PR101609,WINDOWS,PR101677,12,13
U118694,0,3,107,PR100166,WINDOWS,PR100166,0,0
U110706,1,4,1093,PR100301,WINDOWS,PR101860,1,0
U121803,0,1,335,PR100417,MAC OS X,Product101,0,0
U122340,0,4,796,PR100102,ANDROID,PR100166,0,0
U123536,0,10,265,PR100166,WINDOWS,PR101293,0,0
U120370,0,1,240,PR100325,WINDOWS,PR100325,0,0
U128718,0,0,789,Product101,WINDOWS,PR100428,0,0
U113424,0,2,668,PR100041,WINDOWS,PR100200,0,0
U120469,0,4,91,PR100872,WINDOWS,PR100872,0,0
U117990,0,8,1091,PR102145,LINUX,PR102144,0,0
U103174,0,0,2204,Product101,WINDOWS,Product101,0,0
U108955,2,2,99,PR100762,MAC OS X,PR100103,2,1
U135518,0,0,97,Product101,WINDOWS,PR100751,0,0
U104380,2,2,65,PR100089,ANDROID,PR101814,0,1
U132389,0,0,65,Product101,WINDOWS,PR100121,0,0
U113076,1,21,377,PR100988,ANDROID,PR100589,1,0
U108226,1,10,1031,PR100735,WINDOWS,PR100359,1,4
U102926,0,0,255,Product101,WINDOWS,PR100121,0,0
U119312,0,3,67,PR100850,WINDOWS,PR100145,0,0
U107245,2,3,296,PR101014,WINDOWS,PR101014,3,0
U128413,0,0,61,Product101,WINDOWS,PR100006,0,0
U111309,3,12,202,PR100885,ANDROID,PR100145,26,2
U114410,1,4,58,PR100241,ANDROID,PR100910,4,2
U131868,0,0,94,Product101,ANDROID,PR100023,0,0
U117953,0,3,156,PR100220,WINDOWS,PR100209,0,0
U122062,0,2,110,PR100145,MAC OS X,PR100145,0,0
U123117,0,1,80,PR100152,WINDOWS,PR100152,0,0
U113046,1,7,670,PR100251,WINDOWS,PR100251,3,3
U105626,1,1,115,PR100017,WINDOWS,PR100885,0,14
U105234,2,21,1715,PR100919,WINDOWS,PR100035,4,1
U114510,1,2,93,PR100050,MAC OS X,PR100050,2,0
U124602,0,1,372,PR100102,ANDROID,PR100102,0,0
U100686,1,5,1080,PR100083,WINDOWS,PR100097,0,0
U127482,0,1,1846,PR100181,WINDOWS,PR100166,0,0
U107135,2,2,86,PR100312,WINDOWS,PR100312,1,7
U109150,3,4,88,PR100234,ANDROID,PR100234,4,0
U107620,1,3,751,PR100558,WINDOWS,PR100017,2,7
U106403,3,9,180,PR100287,WINDOWS,PR100051,11,20
U117383,1,4,46,PR100901,WINDOWS,PR100578,1,0
U114976,2,1,278,PR100318,WINDOWS,PR100318,1,4
U129796,0,0,53,Product101,MAC OS X,PR101049,0,0
U126194,0,1,360,PR100908,WINDOWS,Product101,0,0
U107699,4,7,311,PR100885,WINDOWS,PR100342,8,16
U103443,3,2,76,PR100051,WINDOWS,PR100051,6,0
U105754,1,2,584,PR101582,ANDROID,PR101582,1,1
U116037,1,3,43,PR100692,WINDOWS,PR100010,2,2
U119950,0,1,143,PR102327,WINDOWS,PR102327,0,0
U112690,1,5,634,PR101385,WINDOWS,PR101385,2,0
U130415,0,0,758,Product101,WINDOWS,Product101,0,0
U136929,0,0,157,Product101,ANDROID,PR100409,0,0
U128641,0,0,615,Product101,WINDOWS,PR100390,0,0
U115814,1,4,1155,PR100200,WINDOWS,PR100617,3,8
U115597,1,5,55,PR100070,ANDROID,PR100070,12,5
U126765,0,6,253,PR100017,MAC OS X,PR100017,0,0
U115026,1,2,805,PR100287,WINDOWS,PR100732,12,37
U120165,0,1,42,PR100036,WINDOWS,PR100036,0,0
U101137,6,11,342,PR100390,WINDOWS,PR100040,51,70
U103936,2,3,1091,PR100362,LINUX,PR100363,6,23
U129299,0,0,67,Product101,WINDOWS,PR100197,0,0
U103055,2,53,2134,PR101642,WINDOWS,PR100606,33,1
U110130,1,2,52,PR100103,MAC OS X,PR100918,1,0
U122942,0,2,703,PR100067,WINDOWS,PR100067,0,0
U119678,0,7,152,PR100123,WINDOWS,PR101611,0,0
U105671,4,1,56,PR100073,ANDROID,PR100073,7,0
U100366,1,2,1581,PR100059,WINDOWS,PR100119,2,0
U123564,0,2,1723,PR101041,WINDOWS,PR101041,0,0
U115231,1,6,43,PR100910,ANDROID,PR100629,9,4
U106310,5,11,423,PR100133,WINDOWS,PR100272,6,1
U117220,1,2,44,PR101026,LINUX,PR101484,1,0
U136824,0,0,65,Product101,LINUX,PR100113,0,0
U115078,1,3,116,PR100747,WINDOWS,PR100166,1,0
U130719,0,0,155,Product101,WINDOWS,PR100758,0,0
U122307,0,3,50,PR100136,MAC OS X,PR100051,0,0
U127905,0,9,660,PR101831,WINDOWS,PR101692,0,0
U128894,0,0,330,Product101,ANDROID,PR100803,0,0
U111490,3,7,962,PR100263,WINDOWS,PR100060,8,47
U121466,0,2,122,PR100872,WINDOWS,PR100872,0,0
U119659,0,4,67,PR100147,WINDOWS,PR100781,0,0
U127273,0,0,1811,Product101,ANDROID,PR100166,0,0
U120527,0,3,251,PR100390,WINDOWS,PR100390,0,0
U119951,0,3,114,PR100072,WINDOWS,PR100390,0,0
U100684,2,4,825,PR100166,WINDOWS,PR100390,2,4
U102025,1,1,347,PR101657,WINDOWS,PR101657,1,0
U112712,1,3,110,PR101317,WINDOWS,PR101724,0,0
U121867,0,3,44,PR100095,ANDROID,PR100200,0,0
U111177,1,2,190,PR101772,LINUX,PR100519,1,1
U126592,0,1,1446,PR100096,WINDOWS,PR100096,0,0
U122664,0,3,191,PR100401,ANDROID,PR103252,0,0
U116938,1,1,659,PR100417,ANDROID,Product101,0,2
U124081,0,5,976,PR100028,MAC OS X,PR100028,0,0
U102500,4,9,87,PR100051,LINUX,PR100051,9,11
U110794,1,1,81,PR100654,WINDOWS,Product101,0,5
U134069,0,0,49,Product101,ANDROID,PR102574,0,0
U112051,1,1,592,PR101624,WINDOWS,PR100491,0,2
U104283,1,5,89,PR101814,ANDROID,PR100010,1,0
U131984,0,0,140,Product101,WINDOWS,PR100017,0,0
U100081,4,35,698,PR100200,WINDOWS,PR100089,43,49
U105282,2,5,240,PR100885,WINDOWS,PR100885,6,11
U109668,0,1,79,PR100397,WINDOWS,PR100390,0,0
U108061,1,1,637,PR100219,LINUX,PR100219,1,1
U108582,3,8,181,PR100189,WINDOWS,PR100839,5,121
U112099,2,7,273,PR100055,WINDOWS,PR100099,2,4
U118386,0,5,312,PR100629,WINDOWS,PR100573,0,0
U122692,0,1,796,PR101637,ANDROID,PR101637,0,0
U135155,0,0,261,Product101,WINDOWS,PR100885,0,0
U127173,0,1,167,PR100739,ANDROID,Product101,0,0
U113570,2,4,74,PR100166,WINDOWS,PR100390,5,9
U131049,0,0,46,Product101,ANDROID,PR100850,0,0
U111250,1,1,115,PR100106,MAC OS X,PR100106,1,1
U120711,0,4,537,PR100145,ANDROID,PR100145,0,0
U106964,1,2,335,PR100017,WINDOWS,PR100017,2,3
U120523,0,1,150,PR100000,WINDOWS,PR100000,0,0
U101603,2,4,94,PR100017,ANDROID,PR100676,2,1
U117329,1,5,1112,PR100088,LINUX,PR100246,3,4
U119899,0,3,132,PR101575,WINDOWS,PR101575,0,0
U133437,0,0,47,Product101,WINDOWS,Product101,0,0
U106665,3,2,660,PR100794,WINDOWS,PR101029,1,3
U113778,1,1,479,PR100017,WINDOWS,PR100017,1,5
U113355,1,3,1099,PR100012,WINDOWS,PR100226,2,4
U105546,2,3,424,PR100427,WINDOWS,PR100044,3,4
U128741,0,0,230,Product101,WINDOWS,PR100291,0,0
U127964,0,2,71,PR100562,WINDOWS,PR100562,0,0
U134151,0,0,1149,Product101,WINDOWS,PR100252,0,0
U109316,3,11,62,PR100885,MAC OS X,PR100219,36,34
U105005,1,0,86,Product101,WINDOWS,PR100081,1,0
U112682,1,5,369,PR100102,ANDROID,PR100102,0,1
U108551,1,11,626,PR100287,ANDROID,PR100287,16,46
U126218,0,3,942,PR100312,WINDOWS,PR100312,0,0
U122873,0,2,188,PR100166,WINDOWS,PR100166,0,0
U120492,0,5,82,PR100672,WINDOWS,PR100345,0,0
U111395,2,5,1165,PR100039,IOS,PR100642,4,0
U132354,0,0,552,Product101,WINDOWS,Product101,0,0
U102432,1,2,96,PR100765,WINDOWS,PR100765,1,2
U113411,1,1,556,PR102205,WINDOWS,PR102205,1,0
U122347,0,1,93,PR100003,WINDOWS,PR100145,0,0
U120653,0,6,114,PR100166,WINDOWS,PR100223,0,0
U102756,2,4,1206,PR100446,WINDOWS,PR100908,3,4
U105046,3,8,569,PR100017,WINDOWS,PR100226,6,9
U106565,4,3,375,PR100287,WINDOWS,PR101832,9,4
U122416,0,1,379,PR100296,WINDOWS,Product101,0,0
U125720,0,1,176,PR100275,LINUX,PR100275,0,0
U106673,2,3,129,PR100378,WINDOWS,PR100141,1,6
U101014,4,13,885,PR100390,WINDOWS,PR100040,27,16
U118753,0,3,359,PR100479,WINDOWS,PR100719,0,0
U117256,1,1,100,PR100788,ANDROID,PR100788,1,1
U134428,0,0,302,Product101,ANDROID,PR100622,0,0
U118884,0,1,61,PR100446,WINDOWS,PR100446,0,0
U125033,0,3,170,PR100123,WINDOWS,PR100123,0,0
U134833,0,0,46,Product101,WINDOWS,PR100020,0,0
U114824,1,1,800,PR100958,WINDOWS,PR100958,0,3
U115472,1,1,59,PR100145,ANDROID,PR100145,2,0
U106645,4,4,90,PR100069,WINDOWS,PR100113,3,11
U126026,0,0,1641,Product101,WINDOWS,PR100072,0,0
U104451,1,1,119,PR100781,WINDOWS,PR100781,1,0
U101721,4,19,1079,PR100739,WINDOWS,PR100044,27,27
U102482,0,2,456,PR100977,WINDOWS,PR100977,0,0
U115587,1,11,55,PR100469,ANDROID,PR100859,16,5
U113360,2,5,1437,PR100017,WINDOWS,PR100293,3,4
U131434,0,0,199,Product101,WINDOWS,PR100439,0,0
U122475,0,1,1053,PR100017,ANDROID,PR100017,0,0
U114505,1,1,51,PR100058,WINDOWS,PR100058,1,0
U118067,0,8,81,PR100017,ANDROID,PR100017,0,0
U105209,3,7,383,PR100113,WINDOWS,PR100113,5,18
U104539,4,4,115,PR100228,WINDOWS,PR100228,9,18
U122900,0,1,1383,PR100017,WINDOWS,PR100736,0,0
U128736,0,0,69,Product101,WINDOWS,PR100133,0,0
U100619,2,2,54,PR100885,WINDOWS,PR100667,3,0
U122116,0,2,658,PR100145,ANDROID,PR100145,0,0
U111520,1,6,81,PR100070,ANDROID,PR100070,3,0
U109681,1,3,43,PR100070,WINDOWS,PR100145,1,1
U118907,0,0,56,Product101,WINDOWS,PR100766,0,0
U127049,0,1,335,PR100061,WINDOWS,PR100061,0,0
U102951,0,1,264,PR100613,WINDOWS,PR100613,0,0
U102674,3,17,147,PR100781,WINDOWS,PR100781,16,38
U101568,4,28,79,PR100102,WINDOWS,PR100102,10,24
U101820,3,2,43,PR100397,WINDOWS,PR100019,3,22
U124420,0,4,1124,PR101747,WINDOWS,PR100048,0,0
U114983,1,4,584,PR100352,ANDROID,PR100102,1,2
U123527,0,2,111,PR100254,WINDOWS,PR100254,0,0
U116538,1,1,59,PR100041,WINDOWS,PR100041,0,5
U120229,0,4,113,PR100055,LINUX,PR100055,0,0
U120656,0,7,255,PR100145,ANDROID,PR100080,0,0
U126861,0,6,352,PR101922,WINDOWS,PR100287,0,0
U125031,0,2,55,PR100226,MAC OS X,PR100226,0,0
U129735,0,0,370,Product101,WINDOWS,PR100102,0,0
U122358,0,8,257,PR100287,WINDOWS,PR100132,0,0
U114357,2,6,2070,PR100633,WINDOWS,PR100723,4,0
U121684,0,2,1182,PR100459,WINDOWS,PR100459,0,0
U112920,1,2,176,PR100044,ANDROID,PR100166,3,3
U109840,2,9,42,PR100417,WINDOWS,PR100396,2,1
U100599,2,3,45,PR100051,WINDOWS,PR100560,2,2
U131084,0,0,78,Product101,MAC OS X,PR100322,0,0
U114095,2,3,117,PR100882,WINDOWS,PR101225,2,1
U111122,2,5,665,PR100453,WINDOWS,PR101707,3,4
U106512,1,1,306,PR100483,ANDROID,Product101,0,2
U136270,0,0,83,Product101,WINDOWS,PR100185,0,0
U131388,0,0,823,Product101,LINUX,PR100106,0,0
U124294,0,5,787,PR100097,WINDOWS,PR100388,0,0
U133213,0,0,94,Product101,WINDOWS,PR100085,0,0
U113588,2,5,58,PR100102,LINUX,PR100218,2,0
U108624,2,5,147,PR100166,WINDOWS,PR100390,3,1
U100367,2,6,955,PR100868,WINDOWS,PR102165,3,0
U101413,1,1,271,PR100453,WINDOWS,PR100453,3,0
U101154,1,2,1852,PR101487,WINDOWS,PR101487,1,0
U100216,0,0,862,Product101,MAC OS X,PR100135,0,0
U107180,1,1,162,PR100630,WINDOWS,PR100630,1,0
U104537,1,2,433,PR100282,ANDROID,PR103149,1,0
U105586,3,6,85,PR100281,ANDROID,PR101019,2,2
U127755,0,1,410,PR100892,WINDOWS,PR100892,0,0
U125734,0,5,165,PR100200,WINDOWS,PR101226,0,0
U122776,0,2,657,PR100453,WINDOWS,PR100453,0,0
U122261,0,5,486,PR101097,WINDOWS,PR101724,0,0
U132465,0,0,1037,Product101,ANDROID,PR100348,0,0
U133237,0,0,60,Product101,WINDOWS,PR100673,0,0
U108693,2,3,1413,PR100017,IOS,PR100017,2,4
U118358,0,5,179,PR100244,IOS,PR100501,0,0
U127912,0,1,82,PR100005,WINDOWS,PR100005,0,0
U124747,0,1,111,PR101023,WINDOWS,PR101023,0,0
U114160,0,12,1396,PR101238,WINDOWS,PR100369,0,0
U122177,0,3,2191,PR100206,WINDOWS,PR100166,0,0
U111894,2,9,124,PR100390,WINDOWS,PR100390,10,11
U126437,0,14,564,PR100017,WINDOWS,PR100003,0,0
U133953,0,0,118,Product101,WINDOWS,PR100070,0,0
U113845,2,13,68,PR100072,LINUX,PR100072,18,18
U122648,0,3,224,PR100147,WINDOWS,PR100147,0,0
U120060,0,1,137,PR101464,WINDOWS,PR101464,0,0
U133266,0,0,580,Product101,WINDOWS,PR100040,0,0
U124051,0,1,179,PR100736,WINDOWS,PR100736,0,0
U133080,0,0,57,Product101,ANDROID,PR100616,0,0
U119034,0,9,109,PR100910,WINDOWS,PR100424,0,0
U114117,2,8,1643,PR100991,WINDOWS,PR100539,1,2
U105451,4,5,181,PR100833,ANDROID,PR101395,5,3
U106475,1,1,181,PR100017,WINDOWS,PR100017,1,1
U106217,1,6,261,PR100166,WINDOWS,PR100166,11,12
U118309,0,4,68,PR100132,WINDOWS,PR100252,0,0
U134922,0,0,82,Product101,WINDOWS,PR101181,0,0
U123392,0,5,69,PR100072,WINDOWS,PR100166,0,0
U101265,0,5,509,PR100145,ANDROID,PR102336,0,0
U102068,4,3,1195,PR100102,MAC OS X,PR100102,5,8
U116325,1,1,43,PR100069,WINDOWS,PR100069,0,14
U104301,1,3,213,PR100073,ANDROID,PR100676,1,0
U111136,2,6,207,PR100428,ANDROID,PR100081,9,1
U105160,1,1,43,PR100060,WINDOWS,Product101,0,8
U127402,0,4,49,PR100331,WINDOWS,PR101697,0,0
U132905,0,0,84,Product101,WINDOWS,PR100350,0,0
U106538,2,5,285,PR100189,WINDOWS,PR100301,1,0
U109891,1,6,256,PR100720,WINDOWS,PR100126,3,2
U121441,0,2,589,PR100119,WINDOWS,PR100119,0,0
U129079,0,0,75,Product101,WINDOWS,PR100145,0,0
U115892,2,2,489,PR100434,WINDOWS,PR100390,0,8
U116753,1,2,73,PR100558,ANDROID,PR100558,3,10
U129365,0,0,1439,Product101,ANDROID,PR100502,0,0
U100803,0,0,1191,Product101,WINDOWS,PR100589,0,0
U125820,0,0,690,Product101,ANDROID,PR100569,0,0
U124562,0,3,52,PR109391,ANDROID,PR100040,0,0
U127120,0,5,571,PR100152,WINDOWS,PR100200,0,0
U125850,0,1,438,PR100359,MAC OS X,PR100142,0,0
U105406,2,2,339,PR103001,ANDROID,PR100543,1,0
U105211,0,1,282,PR100486,WINDOWS,PR100486,0,0
U102490,1,6,188,PR100003,WINDOWS,PR100166,0,0
U100305,2,2,637,PR100308,WINDOWS,PR100308,2,1
U133461,0,0,691,Product101,WINDOWS,PR100390,0,0
U109288,4,3,122,PR100504,WINDOWS,PR100504,2,11
U109589,1,15,79,PR100028,ANDROID,PR100910,0,1
U119344,0,3,67,PR100850,LINUX,PR100850,0,0
U105770,2,2,128,PR100051,ANDROID,PR100051,2,0
U109174,3,21,587,PR101108,WINDOWS,PR101773,2,4
U108934,2,2,85,PR100253,WINDOWS,PR100253,2,4
U135969,0,0,2256,Product101,WINDOWS,PR100633,0,0
U134349,0,0,1193,Product101,WINDOWS,PR100017,0,0
U117706,1,4,72,PR100017,WINDOWS,PR100200,3,1
U115928,1,6,90,PR100060,MAC OS X,PR101278,3,10
U108730,2,3,717,PR101339,LINUX,PR101339,1,1
U129367,0,0,48,Product101,WINDOWS,PR100156,0,0
U100031,4,10,413,PR100393,WINDOWS,PR100097,8,61
U119209,0,2,657,PR100522,WINDOWS,PR100113,0,0
U100293,0,3,368,PR100101,WINDOWS,PR100431,0,0
U118940,0,4,116,PR100341,WINDOWS,PR100321,0,0
U107889,4,25,842,PR100102,ANDROID,PR101258,20,16
U102732,2,3,936,PR100374,WINDOWS,PR100839,3,6
U119553,0,2,681,PR100696,WINDOWS,PR100321,0,0
U120893,0,1,750,PR100446,ANDROID,PR100446,0,0
U113430,3,7,45,PR100469,WINDOWS,PR102060,8,20
U111840,1,1,48,PR101689,WINDOWS,PR101689,1,2
U101130,2,6,1704,PR100390,WINDOWS,PR101356,5,1
U129815,0,0,228,Product101,WINDOWS,PR100040,0,0
U110805,1,3,153,PR100157,WINDOWS,PR100157,1,0
U108421,1,1,2256,PR100014,ANDROID,PR100014,1,1
U115705,1,7,170,PR100102,ANDROID,PR100051,8,28
U116149,1,2,312,PR100266,WINDOWS,PR100266,1,6
U120565,0,4,58,PR100802,WINDOWS,PR103305,0,0
U112873,3,1,122,PR100102,WINDOWS,PR100102,3,7
U123748,0,12,341,PR101592,WINDOWS,PR100123,0,0
U118679,0,1,71,PR100070,ANDROID,PR100070,0,0
U102942,5,2,398,PR100166,WINDOWS,PR100166,9,0
U121408,0,2,108,PR100188,WINDOWS,PR100188,0,0
U117670,1,15,587,PR100885,WINDOWS,PR100872,7,9
U136926,0,0,53,Product101,MAC OS X,PR100013,0,0
U101451,1,1,196,PR100128,MAC OS X,Product101,0,0
U136049,0,0,101,Product101,MAC OS X,Product101,0,0
U118696,0,1,63,PR100020,WINDOWS,PR100020,0,0
U113595,2,3,54,PR100578,WINDOWS,PR100569,5,3
U118700,0,7,46,PR100123,WINDOWS,PR100942,0,0
U104686,1,2,353,PR100268,WINDOWS,PR100312,2,0
U104639,2,14,490,PR107958,ANDROID,PR100910,5,2
U120472,0,4,431,PR101241,WINDOWS,PR100325,0,0
U133521,0,0,1072,Product101,ANDROID,PR103498,0,0
U111880,2,4,50,PR100166,WINDOWS,PR100123,8,7
U108658,2,4,75,PR100119,WINDOWS,PR100209,4,7
U114935,1,3,858,PR100166,MAC OS X,PR100390,1,3
U110296,3,4,119,PR100225,WINDOWS,PR100746,3,4
U124226,0,2,104,PR100047,LINUX,PR100047,0,0
U104294,2,3,51,PR100471,WINDOWS,PR100000,1,5
U127067,0,4,71,PR100072,WINDOWS,PR100261,0,0
U115986,1,4,61,PR100307,WINDOWS,PR100275,0,2
U126004,0,0,190,Product101,WINDOWS,PR101044,0,0
U120958,0,1,199,PR100348,WINDOWS,PR100348,0,0
U118333,0,2,47,PR100017,WINDOWS,PR101030,0,0
U112066,1,1,1124,PR101814,ANDROID,PR101814,1,0
U135554,0,0,126,Product101,WINDOWS,Product101,0,0
U107764,2,17,1677,PR100144,MAC OS X,PR100089,10,17
U122994,0,1,126,PR101708,WINDOWS,PR101708,0,0
U114823,2,4,135,PR100296,WINDOWS,PR100296,1,5
U133232,0,0,71,Product101,WINDOWS,PR100123,0,0
U117816,1,1,136,PR100374,WINDOWS,PR100374,1,1
U126040,0,3,469,PR100296,WINDOWS,PR100668,0,0
U113735,2,2,371,PR100166,WINDOWS,PR100390,2,7
U104962,2,7,343,PR100166,ANDROID,PR100025,11,9
U110637,3,12,461,PR101026,WINDOWS,PR100102,5,19
U107417,1,2,375,PR100329,LINUX,PR100217,1,1
U105322,6,11,55,PR100166,ANDROID,PR100017,24,20
U105801,1,2,112,PR100359,WINDOWS,PR100359,2,1
U107532,4,6,439,PR100991,ANDROID,PR101066,8,8
U112779,2,6,922,PR100893,ANDROID,PR100893,6,0
U100407,1,9,640,PR100390,WINDOWS,PR100240,3,4
U111321,1,9,397,PR106078,WINDOWS,PR100072,2,2
U119619,0,2,1144,PR102602,WINDOWS,PR102602,0,0
U123316,0,5,113,PR100458,WINDOWS,PR100390,0,0
U119518,0,2,89,PR100003,WINDOWS,PR100479,0,0
U105233,1,2,86,PR100209,ANDROID,PR100209,1,1
U114209,1,1,1046,PR100200,ANDROID,PR100812,0,2
U112661,1,1,68,PR100067,LINUX,PR100067,1,0
U132325,0,0,199,Product101,WINDOWS,PR100317,0,0
U126393,0,4,672,PR100350,WINDOWS,PR100350,0,0
U105132,1,3,286,PR100578,WINDOWS,PR100578,5,5
U100718,2,2,74,PR100234,ANDROID,Product101,0,0
U131508,0,0,770,Product101,WINDOWS,PR100135,0,0
U102212,2,2,240,PR100540,WINDOWS,PR100540,2,18
U111548,2,2,129,PR100470,WINDOWS,PR100470,2,0
U107150,1,2,259,PR100123,WINDOWS,PR100072,2,6
U102861,0,0,55,Product101,WINDOWS,PR100662,0,0
U100008,5,17,394,PR100855,ANDROID,PR100962,20,22
U122688,0,5,50,PR100095,MAC OS X,PR100102,0,0
U106473,2,12,1059,PR101101,WINDOWS,PR100885,3,0
U112220,1,2,167,PR100305,WINDOWS,PR100067,1,6
U120077,0,5,346,PR100859,WINDOWS,PR100219,0,0
U118105,0,2,74,PR101013,WINDOWS,PR101013,0,0
U118166,0,5,495,PR102091,WINDOWS,PR100209,0,0
U101012,3,2,267,PR100166,WINDOWS,PR100390,4,7
U104644,2,2,59,PR100771,WINDOWS,PR101240,3,56
U106309,3,4,1881,PR100113,WINDOWS,PR100498,2,8
U130816,0,0,48,Product101,ANDROID,PR100097,0,0
U128664,0,0,112,Product101,WINDOWS,PR100463,0,0
U108831,2,3,631,PR100268,WINDOWS,PR101029,3,4
U104146,1,5,54,PR100301,WINDOWS,PR100017,0,2
U129934,0,0,997,Product101,WINDOWS,PR100030,0,0
U123693,0,0,810,Product101,IOS,PR100390,0,0
U116862,1,1,84,PR100157,ANDROID,PR100157,1,1
U107913,2,2,116,PR100015,WINDOWS,PR100015,0,2
U107809,1,2,87,PR100135,WINDOWS,PR100069,1,34
U108055,1,1,444,PR100102,ANDROID,PR100102,1,22
U128255,0,1,59,PR100051,WINDOWS,PR100051,0,0
U109523,3,2,78,PR100052,WINDOWS,PR100052,2,42
U104885,1,25,524,PR100390,WINDOWS,PR100246,4,0
U123747,0,17,417,PR100017,WINDOWS,PR100051,0,0
U104303,2,2,216,PR100254,WINDOWS,PR100510,0,0
U120829,0,1,267,PR100428,WINDOWS,PR100859,0,0
U111037,0,0,74,Product101,ANDROID,PR101814,0,0
U112562,1,2,292,PR100017,WINDOWS,PR100017,2,3
U104041,3,7,127,PR101267,WINDOWS,PR101707,6,8
U119475,0,3,79,PR100073,ANDROID,PR100073,0,0
U110956,2,13,329,PR100102,WINDOWS,PR100732,14,40
U110113,3,2,1629,PR100515,ANDROID,PR100515,6,3
U132261,0,0,55,Product101,WINDOWS,Product101,0,0
U104509,3,11,881,PR100683,WINDOWS,PR100301,5,7
U116725,0,2,675,PR100048,WINDOWS,PR100048,0,0
U113372,1,1,68,PR100181,WINDOWS,PR100181,1,5
U107188,1,2,674,PR100097,WINDOWS,PR100097,3,12
U112667,2,2,366,PR100423,MAC OS X,PR101053,0,22
U123149,0,1,1546,PR100130,WINDOWS,PR100130,0,0
U110123,2,3,328,PR100019,WINDOWS,PR100019,2,21
U108266,1,2,81,PR100321,WINDOWS,PR100321,1,51
U109758,2,4,850,PR100948,WINDOWS,PR100948,4,5
U119495,0,1,112,PR100073,ANDROID,PR100073,0,0
U116087,1,7,323,PR100166,WINDOWS,PR100072,4,8
U117396,0,1,173,PR100279,UBUNTU,PR100279,0,0
U119377,0,1,861,PR100017,WINDOWS,PR100017,0,0
U128349,0,1,1169,PR100375,MAC OS X,Product101,0,0
U106273,0,1,43,PR100152,WINDOWS,PR100036,0,0
U108865,2,4,86,PR100102,WINDOWS,PR100200,3,12
U126879,0,3,73,PR100166,WINDOWS,PR100166,0,0
U122333,0,1,1505,PR101097,ANDROID,PR101097,0,0
U105878,2,2,60,PR100151,ANDROID,Product101,0,4
U102295,6,8,2256,PR100390,WINDOWS,PR100390,16,20
U131187,0,0,915,Product101,WINDOWS,PR100148,0,0
U115792,1,6,51,PR100017,WINDOWS,PR100040,13,14
U110083,1,2,178,PR100629,ANDROID,PR100028,1,0
U102872,1,6,108,PR100102,ANDROID,PR100144,3,7
U116789,1,1,911,PR100369,LINUX,PR100369,3,18
U101902,0,1,304,PR100102,WINDOWS,PR100102,0,0
U101891,1,3,123,PR100102,WINDOWS,PR100017,1,0
U103718,2,5,101,PR100471,WINDOWS,PR100269,2,1
U128203,0,1,59,PR100070,WINDOWS,PR100070,0,0
U105762,1,1,449,PR100233,WINDOWS,PR100233,1,3
U129446,0,0,676,Product101,WINDOWS,PR100250,0,0
U106592,1,1,1136,PR100025,ANDROID,PR100025,2,6
U110606,2,5,1722,PR101426,WINDOWS,PR100400,4,12
U114512,1,7,647,PR100515,WINDOWS,PR100390,8,7
U104810,1,4,164,PR100050,WINDOWS,PR100457,1,2
